  1 0.95830
  2 0.85766
  3 0.79409
  4 0.75210
  5 0.72377
  6 0.70444
  7 0.69116
  8 0.68200
  9 0.67566
 10 0.67127
 11 0.66823
 12 0.66612
 13 0.66465
 14 0.66363
 15 0.66292
 16 0.66243
 17 0.66209
 18 0.66185
 19 0.66169
 20 0.66158
 21 0.66150
 22 0.66144
 23 0.66140
 24 0.66137
 25 0.66136
 26 0.66134
 27 0.66133
 28 0.66133
 29 0.66132
 30 0.66132
 31 0.66132
 32 0.66132
 33 0.66132
 34 0.66132
 35 0.66131
 36 0.66131
 37 0.66131
 38 0.66131
 39 0.66131
