The interval is [a,b]
Input a 0
Input b 1
Input the precision 1.0e-5
 1.6756827        20
 1.6968928        40
 1.7075649        80
 1.7129178       160
 1.7155984       320
 1.7169398       640
 1.7176107      1280
 1.7179462      2560
 1.7181140      5120
 1.7181979     10240
 1.7182399     20480
 1.7182609     40960
 1.7182713     81920
 1.7182766    163840
 1.718277
