  1 0.00000
  2 1.00000
  3 0.50000
  4 0.75000
  5 0.62500
  6 0.68750
  7 0.65625
  8 0.67188
  9 0.66406
 10 0.66016
 11 0.66211
 12 0.66113
 13 0.66162
 14 0.66138
 15 0.66125
 16 0.66132
 17 0.66129
 18 0.66130
 19 0.66131
 20 0.66131
 21 0.66131
 22 0.66131
 23 0.66131
 24 0.66131
 25 0.66131
